prob,media
0.0,20.0
0.010101010101010102,19.56
0.020202020202020204,19.31
0.030303030303030304,18.93
0.04040404040404041,18.58
0.05050505050505051,18.03
0.06060606060606061,17.6
0.07070707070707072,17.46
0.08080808080808081,16.76
0.09090909090909091,16.43
0.10101010101010102,16.4
0.11111111111111112,15.73
0.12121212121212122,15.18
0.13131313131313133,15.3
0.14141414141414144,14.71
0.15151515151515152,14.26
0.16161616161616163,13.66
0.17171717171717174,13.38
0.18181818181818182,13.16
0.19191919191919193,13.35
0.20202020202020204,12.44
0.21212121212121213,12.39
0.22222222222222224,11.73
0.23232323232323235,11.58
0.24242424242424243,11.21
0.25252525252525254,11.24
0.26262626262626265,10.38
0.27272727272727276,10.49
0.2828282828282829,9.68
0.29292929292929293,9.51
0.30303030303030304,8.88
0.31313131313131315,9.0
0.32323232323232326,8.67
0.33333333333333337,8.4
0.3434343434343435,7.85
0.3535353535353536,7.76
0.36363636363636365,7.48
0.37373737373737376,7.81
0.38383838383838387,7.2
0.393939393939394,7.09
0.4040404040404041,6.71
0.4141414141414142,6.59
0.42424242424242425,6.43
0.43434343434343436,5.67
0.4444444444444445,5.52
0.4545454545454546,5.5
0.4646464646464647,5.49
0.4747474747474748,5.11
0.48484848484848486,5.02
0.494949494949495,4.8
0.5050505050505051,4.68
0.5151515151515152,4.4
0.5252525252525253,4.43
0.5353535353535354,4.14
0.5454545454545455,4.05
0.5555555555555556,4.12
0.5656565656565657,3.66
0.5757575757575758,3.51
0.5858585858585859,3.47
0.595959595959596,3.24
0.6060606060606061,3.11
0.6161616161616162,3.08
0.6262626262626263,3.16
0.6363636363636365,3.02
0.6464646464646465,2.99
0.6565656565656566,2.66
0.6666666666666667,2.75
0.6767676767676768,2.65
0.686868686868687,2.34
0.696969696969697,2.41
0.7070707070707072,2.37
0.7171717171717172,2.16
0.7272727272727273,2.21
0.7373737373737375,2.09
0.7474747474747475,2.05
0.7575757575757577,1.94
0.7676767676767677,1.92
0.7777777777777778,1.8
0.787878787878788,1.83
0.797979797979798,1.72
0.8080808080808082,1.85
0.8181818181818182,1.56
0.8282828282828284,1.5
0.8383838383838385,1.52
0.8484848484848485,1.55
0.8585858585858587,1.52
0.8686868686868687,1.38
0.8787878787878789,1.32
0.888888888888889,1.33
0.8989898989898991,1.25
0.9090909090909092,1.23
0.9191919191919192,1.16
0.9292929292929294,1.16
0.9393939393939394,1.21
0.9494949494949496,1.12
0.9595959595959597,1.03
0.9696969696969697,1.05
0.9797979797979799,1.03
0.98989898989899,1.02
1.0,1.0
