prob,media
0.0,40.0
0.010101010101010102,39.22
0.020202020202020204,38.61
0.030303030303030304,37.71
0.04040404040404041,37.03
0.05050505050505051,36.31
0.06060606060606061,35.58
0.07070707070707072,34.65
0.08080808080808081,33.75
0.09090909090909091,33.37
0.10101010101010102,32.29
0.11111111111111112,31.73
0.12121212121212122,30.82
0.13131313131313133,30.28
0.14141414141414144,30.37
0.15151515151515152,29.07
0.16161616161616163,27.74
0.17171717171717174,28.01
0.18181818181818182,26.76
0.19191919191919193,26.23
0.20202020202020204,25.45
0.21212121212121213,24.79
0.22222222222222224,23.74
0.23232323232323235,23.49
0.24242424242424243,22.58
0.25252525252525254,22.14
0.26262626262626265,21.39
0.27272727272727276,20.78
0.2828282828282829,20.76
0.29292929292929293,20.68
0.30303030303030304,19.19
0.31313131313131315,18.49
0.32323232323232326,17.88
0.33333333333333337,17.47
0.3434343434343435,17.1
0.3535353535353536,16.21
0.36363636363636365,15.47
0.37373737373737376,14.99
0.38383838383838387,14.57
0.393939393939394,14.48
0.4040404040404041,13.72
0.4141414141414142,13.5
0.42424242424242425,12.39
0.43434343434343436,12.83
0.4444444444444445,12.75
0.4545454545454546,11.74
0.4646464646464647,11.1
0.4747474747474748,10.89
0.48484848484848486,10.11
0.494949494949495,10.95
0.5050505050505051,9.6
0.5151515151515152,9.18
0.5252525252525253,9.47
0.5353535353535354,8.57
0.5454545454545455,8.58
0.5555555555555556,8.22
0.5656565656565657,7.88
0.5757575757575758,7.47
0.5858585858585859,7.83
0.595959595959596,7.02
0.6060606060606061,6.54
0.6161616161616162,6.48
0.6262626262626263,6.26
0.6363636363636365,6.53
0.6464646464646465,6.08
0.6565656565656566,5.57
0.6666666666666667,5.43
0.6767676767676768,5.47
0.686868686868687,4.62
0.696969696969697,4.47
0.7070707070707072,4.78
0.7171717171717172,4.37
0.7272727272727273,3.71
0.7373737373737375,3.97
0.7474747474747475,3.78
0.7575757575757577,3.56
0.7676767676767677,3.4
0.7777777777777778,3.43
0.787878787878788,3.06
0.797979797979798,3.11
0.8080808080808082,3.06
0.8181818181818182,2.85
0.8282828282828284,2.5
0.8383838383838385,2.4
0.8484848484848485,2.57
0.8585858585858587,2.31
0.8686868686868687,2.19
0.8787878787878789,2.13
0.888888888888889,2.04
0.8989898989898991,1.89
0.9090909090909092,1.66
0.9191919191919192,1.79
0.9292929292929294,1.64
0.9393939393939394,1.59
0.9494949494949496,1.42
0.9595959595959597,1.27
0.9696969696969697,1.33
0.9797979797979799,1.13
0.98989898989899,1.07
1.0,1.0
