prob,media
0.0,40.0
0.010101010101010102,39.48
0.020202020202020204,38.83
0.030303030303030304,38.31
0.04040404040404041,37.9
0.05050505050505051,37.13
0.06060606060606061,36.62
0.07070707070707072,35.68
0.08080808080808081,35.36
0.09090909090909091,34.73
0.10101010101010102,33.58
0.11111111111111112,33.38
0.12121212121212122,32.75
0.13131313131313133,32.05
0.14141414141414144,31.32
0.15151515151515152,30.66
0.16161616161616163,30.3
0.17171717171717174,29.76
0.18181818181818182,28.84
0.19191919191919193,28.73
0.20202020202020204,28.1
0.21212121212121213,27.92
0.22222222222222224,26.57
0.23232323232323235,26.03
0.24242424242424243,25.81
0.25252525252525254,25.08
0.26262626262626265,25.03
0.27272727272727276,23.42
0.2828282828282829,23.29
0.29292929292929293,22.92
0.30303030303030304,22.2
0.31313131313131315,22.31
0.32323232323232326,20.8
0.33333333333333337,21.09
0.3434343434343435,20.16
0.3535353535353536,19.75
0.36363636363636365,19.05
0.37373737373737376,18.47
0.38383838383838387,18.35
0.393939393939394,17.82
0.4040404040404041,17.11
0.4141414141414142,17.09
0.42424242424242425,16.77
0.43434343434343436,15.86
0.4444444444444445,15.35
0.4545454545454546,15.37
0.4646464646464647,14.72
0.4747474747474748,14.71
0.48484848484848486,14.07
0.494949494949495,14.04
0.5050505050505051,13.18
0.5151515151515152,12.2
0.5252525252525253,12.51
0.5353535353535354,11.87
0.5454545454545455,11.97
0.5555555555555556,11.46
0.5656565656565657,10.56
0.5757575757575758,10.75
0.5858585858585859,10.03
0.595959595959596,9.68
0.6060606060606061,9.48
0.6161616161616162,9.65
0.6262626262626263,8.89
0.6363636363636365,8.16
0.6464646464646465,8.4
0.6565656565656566,8.42
0.6666666666666667,7.58
0.6767676767676768,7.74
0.686868686868687,7.53
0.696969696969697,7.34
0.7070707070707072,6.59
0.7171717171717172,6.45
0.7272727272727273,6.28
0.7373737373737375,6.08
0.7474747474747475,5.89
0.7575757575757577,5.68
0.7676767676767677,5.14
0.7777777777777778,5.28
0.787878787878788,5.01
0.797979797979798,4.55
0.8080808080808082,4.21
0.8181818181818182,4.16
0.8282828282828284,4.13
0.8383838383838385,3.69
0.8484848484848485,3.51
0.8585858585858587,3.41
0.8686868686868687,3.22
0.8787878787878789,3.23
0.888888888888889,2.79
0.8989898989898991,2.62
0.9090909090909092,2.48
0.9191919191919192,2.03
0.9292929292929294,2.16
0.9393939393939394,2.03
0.9494949494949496,1.71
0.9595959595959597,1.71
0.9696969696969697,1.43
0.9797979797979799,1.3
0.98989898989899,1.1
1.0,1.0
