prob,media
0.0,0.0
0.010101010101010102,104.8
0.020202020202020204,201.0
0.030303030303030304,288.6
0.04040404040404041,380.5
0.05050505050505051,462.7
0.06060606060606061,530.6
0.07070707070707072,600.1
0.08080808080808081,663.4
0.09090909090909091,714.2
0.10101010101010102,764.6
0.11111111111111112,816.2
0.12121212121212122,845.2
0.13131313131313133,881.0
0.14141414141414144,911.6
0.15151515151515152,940.0
0.16161616161616163,943.6
0.17171717171717174,960.3
0.18181818181818182,959.7
0.19191919191919193,971.4
0.20202020202020204,951.9
0.21212121212121213,956.6
0.22222222222222224,931.2
0.23232323232323235,911.6
0.24242424242424243,900.1
0.25252525252525254,884.1
0.26262626262626265,841.4
0.27272727272727276,816.0
0.2828282828282829,782.7
0.29292929292929293,741.2
0.30303030303030304,697.7
0.31313131313131315,675.8
0.32323232323232326,605.4
0.33333333333333337,576.8
0.3434343434343435,538.9
0.3535353535353536,482.5
0.36363636363636365,445.6
0.37373737373737376,411.4
0.38383838383838387,381.3
0.393939393939394,357.0
0.4040404040404041,316.1
0.4141414141414142,307.3
0.42424242424242425,265.7
0.43434343434343436,263.9
0.4444444444444445,232.3
0.4545454545454546,200.0
0.4646464646464647,190.6
0.4747474747474748,166.3
0.48484848484848486,159.8
0.494949494949495,134.8
0.5050505050505051,119.7
0.5151515151515152,118.4
0.5252525252525253,104.8
0.5353535353535354,92.5
0.5454545454545455,82.7
0.5555555555555556,71.0
0.5656565656565657,64.7
0.5757575757575758,55.0
0.5858585858585859,51.1
0.595959595959596,47.3
0.6060606060606061,36.6
0.6161616161616162,40.0
0.6262626262626263,32.3
0.6363636363636365,26.9
0.6464646464646465,23.9
0.6565656565656566,22.6
0.6666666666666667,18.6
0.6767676767676768,15.4
0.686868686868687,13.2
0.696969696969697,12.9
0.7070707070707072,10.1
0.7171717171717172,9.5
0.7272727272727273,7.4
0.7373737373737375,6.0
0.7474747474747475,5.8
0.7575757575757577,4.6
0.7676767676767677,3.7
0.7777777777777778,3.1
0.787878787878788,3.3
0.797979797979798,2.6
0.8080808080808082,2.1
0.8181818181818182,2.6
0.8282828282828284,1.7
0.8383838383838385,1.5
0.8484848484848485,1.9
0.8585858585858587,1.3
0.8686868686868687,1.2
0.8787878787878789,1.1
0.888888888888889,1.2
0.8989898989898991,1.0
0.9090909090909092,1.0
0.9191919191919192,1.1
0.9292929292929294,1.0
0.9393939393939394,1.0
0.9494949494949496,1.0
0.9595959595959597,1.0
0.9696969696969697,1.0
0.9797979797979799,1.0
0.98989898989899,1.0
1.0,1.0
