prob,media
0.0,0.0
0.010101010101010102,47.0
0.020202020202020204,105.3
0.030303030303030304,136.5
0.04040404040404041,187.0
0.05050505050505051,230.2
0.06060606060606061,258.8
0.07070707070707072,306.3
0.08080808080808081,348.5
0.09090909090909091,372.8
0.10101010101010102,406.3
0.11111111111111112,434.9
0.12121212121212122,472.4
0.13131313131313133,496.4
0.14141414141414144,528.3
0.15151515151515152,548.1
0.16161616161616163,581.4
0.17171717171717174,599.4
0.18181818181818182,634.7
0.19191919191919193,637.6
0.20202020202020204,656.9
0.21212121212121213,673.7
0.22222222222222224,675.7
0.23232323232323235,705.9
0.24242424242424243,715.5
0.25252525252525254,728.8
0.26262626262626265,737.7
0.27272727272727276,759.1
0.2828282828282829,758.8
0.29292929292929293,771.0
0.30303030303030304,777.9
0.31313131313131315,780.7
0.32323232323232326,778.3
0.33333333333333337,790.5
0.3434343434343435,799.1
0.3535353535353536,799.2
0.36363636363636365,801.8
0.37373737373737376,797.1
0.38383838383838387,808.1
0.393939393939394,793.1
0.4040404040404041,803.2
0.4141414141414142,789.7
0.42424242424242425,788.3
0.43434343434343436,792.9
0.4444444444444445,781.8
0.4545454545454546,779.6
0.4646464646464647,774.9
0.4747474747474748,772.3
0.48484848484848486,766.4
0.494949494949495,754.0
0.5050505050505051,745.0
0.5151515151515152,736.5
0.5252525252525253,731.2
0.5353535353535354,724.4
0.5454545454545455,712.9
0.5555555555555556,694.0
0.5656565656565657,696.9
0.5757575757575758,682.4
0.5858585858585859,671.6
0.595959595959596,660.9
0.6060606060606061,646.4
0.6161616161616162,627.5
0.6262626262626263,620.2
0.6363636363636365,606.4
0.6464646464646465,595.0
0.6565656565656566,584.4
0.6666666666666667,566.9
0.6767676767676768,552.4
0.686868686868687,536.9
0.696969696969697,524.7
0.7070707070707072,505.1
0.7171717171717172,492.9
0.7272727272727273,484.5
0.7373737373737375,463.3
0.7474747474747475,446.8
0.7575757575757577,441.6
0.7676767676767677,414.8
0.7777777777777778,405.7
0.787878787878788,389.3
0.797979797979798,363.6
0.8080808080808082,353.7
0.8181818181818182,332.1
0.8282828282828284,317.5
0.8383838383838385,302.0
0.8484848484848485,284.8
0.8585858585858587,266.1
0.8686868686868687,238.7
0.8787878787878789,234.2
0.888888888888889,205.9
0.8989898989898991,199.6
0.9090909090909092,179.2
0.9191919191919192,161.6
0.9292929292929294,137.6
0.9393939393939394,120.8
0.9494949494949496,97.5
0.9595959595959597,76.4
0.9696969696969697,61.7
0.9797979797979799,41.9
0.98989898989899,21.6
1.0,1.0
