prob,media
0.0,500000.0
0.010101010101010102,489904.0
0.020202020202020204,479829.6
0.030303030303030304,469672.6
0.04040404040404041,459647.9
0.05050505050505051,449509.1
0.06060606060606061,439466.6
0.07070707070707072,429613.7
0.08080808080808081,419556.1
0.09090909090909091,409688.8
0.10101010101010102,399839.9
0.11111111111111112,390066.5
0.12121212121212122,380163.6
0.13131313131313133,370599.7
0.14141414141414144,360925.7
0.15151515151515152,351354.6
0.16161616161616163,341874.5
0.17171717171717174,332476.6
0.18181818181818182,322985.3
0.19191919191919193,313880.6
0.20202020202020204,304992.7
0.21212121212121213,295948.5
0.22222222222222224,287078.0
0.23232323232323235,278132.5
0.24242424242424243,269638.6
0.25252525252525254,261077.4
0.26262626262626265,252696.8
0.27272727272727276,244360.5
0.2828282828282829,236289.4
0.29292929292929293,228592.6
0.30303030303030304,220528.0
0.31313131313131315,213025.8
0.32323232323232326,205571.9
0.33333333333333337,198142.4
0.3434343434343435,190950.9
0.3535353535353536,183971.7
0.36363636363636365,177193.0
0.37373737373737376,170481.0
0.38383838383838387,164021.0
0.393939393939394,157724.9
0.4040404040404041,151451.5
0.4141414141414142,145499.1
0.42424242424242425,139712.4
0.43434343434343436,134142.3
0.4444444444444445,128524.0
0.4545454545454546,123258.5
0.4646464646464647,117779.6
0.4747474747474748,112959.6
0.48484848484848486,107995.8
0.494949494949495,103549.2
0.5050505050505051,98853.6
0.5151515151515152,94683.1
0.5252525252525253,90389.6
0.5353535353535354,86412.6
0.5454545454545455,82579.5
0.5555555555555556,78603.8
0.5656565656565657,75147.9
0.5757575757575758,71684.5
0.5858585858585859,68292.9
0.595959595959596,65059.7
0.6060606060606061,61996.3
0.6161616161616162,59042.8
0.6262626262626263,56163.2
0.6363636363636365,53437.5
0.6464646464646465,50931.3
0.6565656565656566,48475.2
0.6666666666666667,46103.2
0.6767676767676768,43651.9
0.686868686868687,41537.8
0.696969696969697,39448.0
0.7070707070707072,37345.9
0.7171717171717172,35577.8
0.7272727272727273,33639.1
0.7373737373737375,31927.4
0.7474747474747475,30136.2
0.7575757575757577,28576.0
0.7676767676767677,26812.3
0.7777777777777778,25522.9
0.787878787878788,23863.5
0.797979797979798,22464.0
0.8080808080808082,21191.2
0.8181818181818182,19849.6
0.8282828282828284,18551.3
0.8383838383838385,17258.2
0.8484848484848485,16064.7
0.8585858585858587,14825.6
0.8686868686868687,13674.8
0.8787878787878789,12570.1
0.888888888888889,11386.9
0.8989898989898991,10309.0
0.9090909090909092,9250.4
0.9191919191919192,8222.0
0.9292929292929294,7151.2
0.9393939393939394,6084.1
0.9494949494949496,5057.3
0.9595959595959597,4042.9
0.9696969696969697,3036.7
0.9797979797979799,2029.1
0.98989898989899,1032.2
1.0,1.0
