prob,media
0.0,0.0
0.010101010101010102,287.1
0.020202020202020204,568.2
0.030303030303030304,811.7
0.04040404040404041,1046.9
0.05050505050505051,1295.5
0.06060606060606061,1475.0
0.07070707070707072,1690.4
0.08080808080808081,1854.7
0.09090909090909091,2002.0
0.10101010101010102,2117.1
0.11111111111111112,2266.9
0.12121212121212122,2358.5
0.13131313131313133,2451.8
0.14141414141414144,2541.3
0.15151515151515152,2579.4
0.16161616161616163,2601.6
0.17171717171717174,2636.3
0.18181818181818182,2639.1
0.19191919191919193,2652.2
0.20202020202020204,2656.1
0.21212121212121213,2618.4
0.22222222222222224,2570.2
0.23232323232323235,2509.6
0.24242424242424243,2435.9
0.25252525252525254,2370.1
0.26262626262626265,2293.6
0.27272727272727276,2161.5
0.2828282828282829,2092.9
0.29292929292929293,1992.4
0.30303030303030304,1863.3
0.31313131313131315,1759.3
0.32323232323232326,1663.2
0.33333333333333337,1505.6
0.3434343434343435,1393.1
0.3535353535353536,1309.2
0.36363636363636365,1164.7
0.37373737373737376,1107.7
0.38383838383838387,998.0
0.393939393939394,916.8
0.4040404040404041,859.1
0.4141414141414142,763.8
0.42424242424242425,692.4
0.43434343434343436,609.1
0.4444444444444445,585.2
0.4545454545454546,540.8
0.4646464646464647,489.9
0.4747474747474748,424.3
0.48484848484848486,399.2
0.494949494949495,366.1
0.5050505050505051,330.1
0.5151515151515152,284.4
0.5252525252525253,261.8
0.5353535353535354,241.7
0.5454545454545455,215.4
0.5555555555555556,177.3
0.5656565656565657,166.2
0.5757575757575758,136.2
0.5858585858585859,124.8
0.595959595959596,115.3
0.6060606060606061,95.3
0.6161616161616162,84.4
0.6262626262626263,73.2
0.6363636363636365,59.6
0.6464646464646465,54.4
0.6565656565656566,55.0
0.6666666666666667,43.3
0.6767676767676768,34.4
0.686868686868687,30.3
0.696969696969697,26.3
0.7070707070707072,19.3
0.7171717171717172,18.9
0.7272727272727273,16.9
0.7373737373737375,13.2
0.7474747474747475,9.8
0.7575757575757577,8.8
0.7676767676767677,6.9
0.7777777777777778,5.7
0.787878787878788,5.0
0.797979797979798,4.5
0.8080808080808082,3.4
0.8181818181818182,2.2
0.8282828282828284,2.6
0.8383838383838385,2.2
0.8484848484848485,1.9
0.8585858585858587,2.0
0.8686868686868687,1.1
0.8787878787878789,1.2
0.888888888888889,1.1
0.8989898989898991,1.1
0.9090909090909092,1.1
0.9191919191919192,1.0
0.9292929292929294,1.1
0.9393939393939394,1.0
0.9494949494949496,1.0
0.9595959595959597,1.0
0.9696969696969697,1.0
0.9797979797979799,1.0
0.98989898989899,1.0
1.0,1.0
