prob,media
0.0,0.0
0.010101010101010102,4947.0
0.020202020202020204,9648.0
0.030303030303030304,14223.2
0.04040404040404041,18617.2
0.05050505050505051,22759.6
0.06060606060606061,26817.7
0.07070707070707072,30542.9
0.08080808080808081,34234.6
0.09090909090909091,37703.4
0.10101010101010102,41007.6
0.11111111111111112,44105.7
0.12121212121212122,47138.3
0.13131313131313133,49946.2
0.14141414141414144,52602.2
0.15151515151515152,55152.7
0.16161616161616163,57472.6
0.17171717171717174,59794.7
0.18181818181818182,61839.8
0.19191919191919193,63852.5
0.20202020202020204,65706.3
0.21212121212121213,67300.3
0.22222222222222224,69001.2
0.23232323232323235,70310.5
0.24242424242424243,71694.8
0.25252525252525254,72930.4
0.26262626262626265,74026.3
0.27272727272727276,75055.1
0.2828282828282829,75997.7
0.29292929292929293,76826.0
0.30303030303030304,77503.8
0.31313131313131315,78090.4
0.32323232323232326,78563.0
0.33333333333333337,78988.2
0.3434343434343435,79324.7
0.3535353535353536,79641.3
0.36363636363636365,79677.4
0.37373737373737376,79818.2
0.38383838383838387,79852.5
0.393939393939394,79745.2
0.4040404040404041,79573.8
0.4141414141414142,79281.4
0.42424242424242425,79116.5
0.43434343434343436,78811.5
0.4444444444444445,78356.7
0.4545454545454546,77827.6
0.4646464646464647,77258.3
0.4747474747474748,76720.5
0.48484848484848486,76037.0
0.494949494949495,75407.2
0.5050505050505051,74667.6
0.5151515151515152,73824.7
0.5252525252525253,72948.3
0.5353535353535354,72005.3
0.5454545454545455,71108.9
0.5555555555555556,70158.0
0.5656565656565657,69007.1
0.5757575757575758,67955.3
0.5858585858585859,66867.6
0.595959595959596,65820.6
0.6060606060606061,64637.9
0.6161616161616162,63386.7
0.6262626262626263,62046.4
0.6363636363636365,60831.3
0.6464646464646465,59501.1
0.6565656565656566,58148.6
0.6666666666666667,56875.9
0.6767676767676768,55453.6
0.686868686868687,53927.7
0.696969696969697,52577.0
0.7070707070707072,51145.2
0.7171717171717172,49576.3
0.7272727272727273,47897.1
0.7373737373737375,46474.8
0.7474747474747475,44887.3
0.7575757575757577,43375.2
0.7676767676767677,41760.7
0.7777777777777778,40104.5
0.787878787878788,38545.2
0.797979797979798,36810.4
0.8080808080808082,35122.4
0.8181818181818182,33482.2
0.8282828282828284,31689.9
0.8383838383838385,29937.8
0.8484848484848485,28245.9
0.8585858585858587,26507.2
0.8686868686868687,24667.6
0.8787878787878789,22951.3
0.888888888888889,21112.0
0.8989898989898991,19266.5
0.9090909090909092,17452.6
0.9191919191919192,15617.2
0.9292929292929294,13595.6
0.9393939393939394,11779.0
0.9494949494949496,9854.0
0.9595959595959597,7907.3
0.9696969696969697,5968.3
0.9797979797979799,4005.3
0.98989898989899,1999.4
1.0,1.0
