prob,media
0.0,10.0
0.010101010101010102,9.9
0.020202020202020204,9.77
0.030303030303030304,9.58
0.04040404040404041,9.5
0.05050505050505051,9.47
0.06060606060606061,9.36
0.07070707070707072,9.19
0.08080808080808081,9.17
0.09090909090909091,9.07
0.10101010101010102,8.89
0.11111111111111112,8.69
0.12121212121212122,8.44
0.13131313131313133,8.58
0.14141414141414144,8.35
0.15151515151515152,8.34
0.16161616161616163,8.32
0.17171717171717174,8.13
0.18181818181818182,7.92
0.19191919191919193,7.92
0.20202020202020204,7.82
0.21212121212121213,7.69
0.22222222222222224,7.51
0.23232323232323235,7.38
0.24242424242424243,7.39
0.25252525252525254,7.23
0.26262626262626265,7.04
0.27272727272727276,7.08
0.2828282828282829,6.84
0.29292929292929293,6.65
0.30303030303030304,6.86
0.31313131313131315,6.57
0.32323232323232326,6.41
0.33333333333333337,6.18
0.3434343434343435,6.21
0.3535353535353536,6.1
0.36363636363636365,6.18
0.37373737373737376,5.93
0.38383838383838387,6.08
0.393939393939394,5.52
0.4040404040404041,5.65
0.4141414141414142,5.48
0.42424242424242425,5.36
0.43434343434343436,5.43
0.4444444444444445,5.25
0.4545454545454546,5.4
0.4646464646464647,4.86
0.4747474747474748,5.02
0.48484848484848486,4.95
0.494949494949495,4.88
0.5050505050505051,4.71
0.5151515151515152,4.62
0.5252525252525253,4.33
0.5353535353535354,4.43
0.5454545454545455,4.5
0.5555555555555556,4.15
0.5656565656565657,4.19
0.5757575757575758,4.22
0.5858585858585859,4.07
0.595959595959596,3.68
0.6060606060606061,3.68
0.6161616161616162,3.54
0.6262626262626263,3.86
0.6363636363636365,3.6
0.6464646464646465,3.46
0.6565656565656566,3.5
0.6666666666666667,3.47
0.6767676767676768,3.36
0.686868686868687,3.09
0.696969696969697,2.9
0.7070707070707072,2.83
0.7171717171717172,2.8
0.7272727272727273,2.87
0.7373737373737375,2.86
0.7474747474747475,2.7
0.7575757575757577,2.53
0.7676767676767677,2.61
0.7777777777777778,2.35
0.787878787878788,2.29
0.797979797979798,2.27
0.8080808080808082,2.22
0.8181818181818182,2.04
0.8282828282828284,2.04
0.8383838383838385,1.91
0.8484848484848485,1.89
0.8585858585858587,1.82
0.8686868686868687,1.7
0.8787878787878789,1.82
0.888888888888889,1.72
0.8989898989898991,1.69
0.9090909090909092,1.57
0.9191919191919192,1.4
0.9292929292929294,1.39
0.9393939393939394,1.2
0.9494949494949496,1.22
0.9595959595959597,1.24
0.9696969696969697,1.17
0.9797979797979799,1.12
0.98989898989899,1.04
1.0,1.0
